,username,party,mentioned_user,mentioned_party,Label
457,gtzfrmming, AfD,tino_chrupalla, AfD,NOT
458,gtzfrmming, AfD,tino_chrupalla, AfD,NOT
459,gtzfrmming, AfD,tino_chrupalla, AfD,NOT
460,gtzfrmming, AfD,tino_chrupalla, AfD,NOT
461,gtzfrmming, AfD,tino_chrupalla, AfD,NOT
462,gtzfrmming, AfD,tino_chrupalla, AfD,NOT
463,gtzfrmming, AfD,tino_chrupalla, AfD,NOT
464,gtzfrmming, AfD,tino_chrupalla, AfD,NOT
465,gtzfrmming, AfD,tino_chrupalla, AfD,NOT
466,gtzfrmming, AfD,tino_chrupalla, AfD,NOT
467,gtzfrmming, AfD,_friedrichmerz, CDU/CSU,NOT
468,gtzfrmming, AfD,_friedrichmerz, CDU/CSU,NOT
469,gtzfrmming, AfD,_friedrichmerz, CDU/CSU,NOT
470,gtzfrmming, AfD,_friedrichmerz, CDU/CSU,NOT
471,gtzfrmming, AfD,_friedrichmerz, CDU/CSU,NOT
472,gtzfrmming, AfD,_friedrichmerz, CDU/CSU,NOT
473,gtzfrmming, AfD,nicole_hoechst, AfD,NOT
474,gtzfrmming, AfD,nicole_hoechst, AfD,NOT
475,gtzfrmming, AfD,nicole_hoechst, AfD,NOT
476,gtzfrmming, AfD,svenlehmann, Bündnis 90/Die Grünen,NOT
477,gtzfrmming, AfD,dietmarbartsch, Die Linke,NOT
478,gtzfrmming, AfD,marcobuschmann, FDP,NOT
479,gtzfrmming, AfD,juergenbraunafd, AfD,NOT
480,gtzfrmming, AfD,juergenbraunafd, AfD,NOT
481,gtzfrmming, AfD,juergenbraunafd, AfD,NOT
482,gtzfrmming, AfD,beatrix_vstorch, AfD,NOT
483,gtzfrmming, AfD,beatrix_vstorch, AfD,NOT
484,gtzfrmming, AfD,beatrix_vstorch, AfD,NOT
485,gtzfrmming, AfD,beatrix_vstorch, AfD,NOT
486,gtzfrmming, AfD,beatrix_vstorch, AfD,NOT
487,gtzfrmming, AfD,beatrix_vstorch, AfD,NOT
488,gtzfrmming, AfD,beatrix_vstorch, AfD,NOT
489,gtzfrmming, AfD,beatrix_vstorch, AfD,NOT
490,gtzfrmming, AfD,beatrix_vstorch, AfD,NOT
491,gtzfrmming, AfD,beatrix_vstorch, AfD,NOT
492,gtzfrmming, AfD,olafscholz, SPD,NOT
493,gtzfrmming, AfD,olafscholz, SPD,NOT
494,gtzfrmming, AfD,olafscholz, SPD,NOT
495,gtzfrmming, AfD,jensspahn, CDU/CSU,NOT
496,gtzfrmming, AfD,jensspahn, CDU/CSU,NOT
497,gtzfrmming, AfD,jensspahn, CDU/CSU,NOT
498,gtzfrmming, AfD,jensspahn, CDU/CSU,NOT
499,gtzfrmming, AfD,jensspahn, CDU/CSU,NOT
500,gtzfrmming, AfD,jensspahn, CDU/CSU,NOT
501,gtzfrmming, AfD,jensspahn, CDU/CSU,NOT
502,gtzfrmming, AfD,jensspahn, CDU/CSU,NOT
503,gtzfrmming, AfD,jensspahn, CDU/CSU,NOT
504,gtzfrmming, AfD,peterboehringer, AfD,NOT
505,gtzfrmming, AfD,peterboehringer, AfD,NOT
506,gtzfrmming, AfD,th_seitz_afd, AfD,NOT
507,gtzfrmming, AfD,joachimwundrak, AfD,NOT
508,gtzfrmming, AfD,joachimwundrak, AfD,NOT
509,gtzfrmming, AfD,joachimwundrak, AfD,NOT
510,gtzfrmming, AfD,joachimwundrak, AfD,NOT
511,gtzfrmming, AfD,andreasbleckmdb, AfD,NOT
512,gtzfrmming, AfD,maltekaufmann, AfD,NOT
513,gtzfrmming, AfD,maltekaufmann, AfD,NOT
514,gtzfrmming, AfD,kayuweziegler71, AfD,HOF
515,gtzfrmming, AfD,katjamast, SPD,NOT
516,gtzfrmming, AfD,jan_nolte_afd, AfD,NOT
517,gtzfrmming, AfD,ralf_stegner, SPD,NOT
518,gtzfrmming, AfD,marc_jongen, AfD,NOT
519,gtzfrmming, AfD,marc_jongen, AfD,NOT
520,gtzfrmming, AfD,marc_jongen, AfD,NOT
521,gtzfrmming, AfD,marc_jongen, AfD,NOT
522,gtzfrmming, AfD,marc_jongen, AfD,NOT
523,gtzfrmming, AfD,renner_afd, AfD,NOT
524,gtzfrmming, AfD,renner_afd, AfD,NOT
525,gtzfrmming, AfD,n_roettgen, CDU/CSU,NOT
526,gtzfrmming, AfD,jbrandenburgfdp, FDP,NOT
527,gtzfrmming, AfD,heikomaas, SPD,NOT
528,gtzfrmming, AfD,heikomaas, SPD,NOT
529,gtzfrmming, AfD,heikomaas, SPD,NOT
530,gtzfrmming, AfD,heikomaas, SPD,NOT
531,gtzfrmming, AfD,juliakloeckner, CDU/CSU,NOT
532,gtzfrmming, AfD,paulziemiak, CDU/CSU,NOT
533,gtzfrmming, AfD,paulziemiak, CDU/CSU,NOT
534,gtzfrmming, AfD,paulziemiak, CDU/CSU,NOT
535,gtzfrmming, AfD,paulziemiak, CDU/CSU,NOT
536,gtzfrmming, AfD,afdprotschka, AfD,NOT
537,gtzfrmming, AfD,lieblingxhain, Bündnis 90/Die Grünen,NOT
538,gtzfrmming, AfD,eskensaskia, SPD,NOT
539,gtzfrmming, AfD,thorsten_frei, CDU/CSU,NOT
540,gtzfrmming, AfD,wolfgangwiehle, AfD,NOT
541,gtzfrmming, AfD,smuellermdb, CDU/CSU,NOT
542,gtzfrmming, AfD,olliluksic, FDP,NOT
543,gtzfrmming, AfD,wissing, FDP,NOT
544,gtzfrmming, AfD,wissing, FDP,NOT
545,gtzfrmming, AfD,eutheurer, FDP,NOT
546,gtzfrmming, AfD,johannesvogel, FDP,NOT
547,gtzfrmming, AfD,johannesvogel, FDP,NOT
548,gtzfrmming, AfD,konstantinkuhle, FDP,NOT
549,gtzfrmming, AfD,jankortemdb, Die Linke,NOT
550,gtzfrmming, AfD,petrapaumahe, Die Linke,NOT
551,gtzfrmming, AfD,kuehnikev, SPD,NOT
552,gtzfrmming, AfD,kuehnikev, SPD,NOT
553,gtzfrmming, AfD,mgrossebroemer, CDU/CSU,NOT
554,gtzfrmming, AfD,ninascheer_spd, SPD,NOT
555,gtzfrmming, AfD,uligroetsch, SPD,NOT
556,gtzfrmming, AfD,renatekuenast, Bündnis 90/Die Grünen,NOT
557,juergenbraunafd, AfD,karl_lauterbach, SPD,NOT
558,juergenbraunafd, AfD,karl_lauterbach, SPD,NOT
559,juergenbraunafd, AfD,mastrackzi, FDP,NOT
560,juergenbraunafd, AfD,mastrackzi, FDP,HOF
561,juergenbraunafd, AfD,gtzfrmming, AfD,NOT
562,juergenbraunafd, AfD,gtzfrmming, AfD,NOT
563,juergenbraunafd, AfD,gtzfrmming, AfD,NOT
564,juergenbraunafd, AfD,dirkspaniel, AfD,NOT
565,juergenbraunafd, AfD,dirkspaniel, AfD,NOT
566,juergenbraunafd, AfD,dirkspaniel, AfD,NOT
567,juergenbraunafd, AfD,nkleinwaechter, AfD,NOT
568,juergenbraunafd, AfD,nkleinwaechter, AfD,NOT
569,juergenbraunafd, AfD,h_weyel, AfD,NOT
570,juergenbraunafd, AfD,h_weyel, AfD,NOT
571,juergenbraunafd, AfD,h_weyel, AfD,HOF
572,juergenbraunafd, AfD,h_weyel, AfD,HOF
573,juergenbraunafd, AfD,h_weyel, AfD,NOT
574,juergenbraunafd, AfD,h_weyel, AfD,HOF
575,juergenbraunafd, AfD,h_weyel, AfD,HOF
576,juergenbraunafd, AfD,stbrandner, AfD,NOT
577,juergenbraunafd, AfD,stbrandner, AfD,NOT
578,juergenbraunafd, AfD,stbrandner, AfD,NOT
579,juergenbraunafd, AfD,stbrandner, AfD,NOT
580,juergenbraunafd, AfD,stbrandner, AfD,NOT
581,juergenbraunafd, AfD,stbrandner, AfD,NOT
582,juergenbraunafd, AfD,stbrandner, AfD,NOT
583,juergenbraunafd, AfD,joanacotar, fraktionslos,NOT
584,juergenbraunafd, AfD,joanacotar, fraktionslos,NOT
585,juergenbraunafd, AfD,joanacotar, fraktionslos,NOT
586,juergenbraunafd, AfD,joanacotar, fraktionslos,NOT
587,juergenbraunafd, AfD,joanacotar, fraktionslos,NOT
588,juergenbraunafd, AfD,joanacotar, fraktionslos,NOT
589,juergenbraunafd, AfD,joanacotar, fraktionslos,NOT
590,juergenbraunafd, AfD,joanacotar, fraktionslos,NOT
591,juergenbraunafd, AfD,joanacotar, fraktionslos,NOT
592,juergenbraunafd, AfD,joanacotar, fraktionslos,NOT
593,juergenbraunafd, AfD,joanacotar, fraktionslos,NOT
594,juergenbraunafd, AfD,c_lindner, FDP,NOT
595,juergenbraunafd, AfD,gregorgysi, Die Linke,NOT
596,juergenbraunafd, AfD,alice_weidel, AfD,NOT
597,juergenbraunafd, AfD,alice_weidel, AfD,NOT
598,juergenbraunafd, AfD,alice_weidel, AfD,NOT
599,juergenbraunafd, AfD,alice_weidel, AfD,NOT
600,juergenbraunafd, AfD,tino_chrupalla, AfD,NOT
601,juergenbraunafd, AfD,tino_chrupalla, AfD,NOT
602,juergenbraunafd, AfD,tino_chrupalla, AfD,NOT
603,juergenbraunafd, AfD,tino_chrupalla, AfD,NOT
604,juergenbraunafd, AfD,tino_chrupalla, AfD,NOT
605,juergenbraunafd, AfD,tino_chrupalla, AfD,HOF
606,juergenbraunafd, AfD,nicole_hoechst, AfD,NOT
607,juergenbraunafd, AfD,nicole_hoechst, AfD,HOF
608,juergenbraunafd, AfD,lindateuteberg, FDP,NOT
609,juergenbraunafd, AfD,marcobuschmann, FDP,NOT
610,juergenbraunafd, AfD,marcobuschmann, FDP,NOT
611,juergenbraunafd, AfD,marcobuschmann, FDP,NOT
612,juergenbraunafd, AfD,juergenbraunafd, AfD,NOT
613,juergenbraunafd, AfD,beatrix_vstorch, AfD,NOT
614,juergenbraunafd, AfD,beatrix_vstorch, AfD,NOT
615,juergenbraunafd, AfD,beatrix_vstorch, AfD,NOT
616,juergenbraunafd, AfD,beatrix_vstorch, AfD,NOT
617,juergenbraunafd, AfD,beatrix_vstorch, AfD,NOT
618,juergenbraunafd, AfD,beatrix_vstorch, AfD,NOT
619,juergenbraunafd, AfD,beatrix_vstorch, AfD,NOT
620,juergenbraunafd, AfD,beatrix_vstorch, AfD,NOT
621,juergenbraunafd, AfD,olafscholz, SPD,NOT
622,juergenbraunafd, AfD,olafscholz, SPD,NOT
623,juergenbraunafd, AfD,starkwatzinger, FDP,NOT
624,juergenbraunafd, AfD,jensspahn, CDU/CSU,NOT
625,juergenbraunafd, AfD,jensspahn, CDU/CSU,HOF
626,juergenbraunafd, AfD,jensspahn, CDU/CSU,NOT
627,juergenbraunafd, AfD,peterboehringer, AfD,NOT
628,juergenbraunafd, AfD,th_seitz_afd, AfD,NOT
629,juergenbraunafd, AfD,th_seitz_afd, AfD,NOT
630,juergenbraunafd, AfD,th_seitz_afd, AfD,NOT
631,juergenbraunafd, AfD,th_seitz_afd, AfD,NOT
632,juergenbraunafd, AfD,joachimwundrak, AfD,HOF
633,juergenbraunafd, AfD,joachimwundrak, AfD,NOT
634,juergenbraunafd, AfD,maltekaufmann, AfD,NOT
635,juergenbraunafd, AfD,maltekaufmann, AfD,NOT
636,juergenbraunafd, AfD,maltekaufmann, AfD,HOF
637,juergenbraunafd, AfD,maltekaufmann, AfD,NOT
638,juergenbraunafd, AfD,maltekaufmann, AfD,NOT
639,juergenbraunafd, AfD,maltekaufmann, AfD,NOT
640,juergenbraunafd, AfD,marcbernhardafd, AfD,NOT
641,juergenbraunafd, AfD,marcbernhardafd, AfD,NOT
642,juergenbraunafd, AfD,marcbernhardafd, AfD,NOT
643,juergenbraunafd, AfD,marcbernhardafd, AfD,NOT
644,juergenbraunafd, AfD,marcbernhardafd, AfD,NOT
645,juergenbraunafd, AfD,marcbernhardafd, AfD,NOT
646,juergenbraunafd, AfD,goeringeckardt, Bündnis 90/Die Grünen,NOT
647,juergenbraunafd, AfD,katjamast, SPD,NOT
648,juergenbraunafd, AfD,katjamast, SPD,NOT
649,juergenbraunafd, AfD,martin_sichert, AfD,NOT
650,juergenbraunafd, AfD,martin_sichert, AfD,NOT
651,juergenbraunafd, AfD,martin_sichert, AfD,NOT
652,juergenbraunafd, AfD,tj_tweets, CDU/CSU,NOT
653,juergenbraunafd, AfD,tj_tweets, CDU/CSU,NOT
654,juergenbraunafd, AfD,jan_nolte_afd, AfD,NOT
655,juergenbraunafd, AfD,ralf_stegner, SPD,NOT
656,juergenbraunafd, AfD,ralf_stegner, SPD,NOT
657,juergenbraunafd, AfD,ralf_stegner, SPD,HOF
658,juergenbraunafd, AfD,marc_jongen, AfD,NOT
659,juergenbraunafd, AfD,marc_jongen, AfD,NOT
660,juergenbraunafd, AfD,marc_jongen, AfD,NOT
661,juergenbraunafd, AfD,marc_jongen, AfD,NOT
662,juergenbraunafd, AfD,marc_jongen, AfD,NOT
663,juergenbraunafd, AfD,serapgueler, CDU/CSU,NOT
664,juergenbraunafd, AfD,rkiesewetter, CDU/CSU,NOT
665,juergenbraunafd, AfD,nadineschoen, CDU/CSU,NOT
666,juergenbraunafd, AfD,saskialearaquel, Bündnis 90/Die Grünen,NOT
667,juergenbraunafd, AfD,renner_afd, AfD,HOF
668,juergenbraunafd, AfD,renner_afd, AfD,NOT
669,juergenbraunafd, AfD,n_roettgen, CDU/CSU,NOT
670,juergenbraunafd, AfD,n_roettgen, CDU/CSU,NOT
671,juergenbraunafd, AfD,heikomaas, SPD,NOT
672,juergenbraunafd, AfD,gottfriedcurio, AfD,NOT
673,juergenbraunafd, AfD,helgelindh, SPD,NOT
674,juergenbraunafd, AfD,konstantinnotz, Bündnis 90/Die Grünen,NOT
675,juergenbraunafd, AfD,cem_oezdemir, Bündnis 90/Die Grünen,NOT
676,juergenbraunafd, AfD,cem_oezdemir, Bündnis 90/Die Grünen,NOT
677,juergenbraunafd, AfD,cem_oezdemir, Bündnis 90/Die Grünen,NOT
678,juergenbraunafd, AfD,cem_oezdemir, Bündnis 90/Die Grünen,HOF
679,juergenbraunafd, AfD,cem_oezdemir, Bündnis 90/Die Grünen,HOF
680,juergenbraunafd, AfD,cem_oezdemir, Bündnis 90/Die Grünen,NOT
681,juergenbraunafd, AfD,martin_hess_afd, AfD,NOT
682,juergenbraunafd, AfD,martin_hess_afd, AfD,NOT
683,juergenbraunafd, AfD,johannesvogel, FDP,NOT
684,juergenbraunafd, AfD,konstantinkuhle, FDP,HOF
685,juergenbraunafd, AfD,konstantinkuhle, FDP,NOT
686,juergenbraunafd, AfD,konstantinkuhle, FDP,NOT
687,juergenbraunafd, AfD,konstantinkuhle, FDP,NOT
688,juergenbraunafd, AfD,konstantinkuhle, FDP,NOT
689,juergenbraunafd, AfD,oezoguz, SPD,HOF
690,juergenbraunafd, AfD,kuehnikev, SPD,NOT
691,juergenbraunafd, AfD,ullmannmdb, FDP,NOT
692,juergenbraunafd, AfD,ullmannmdb, FDP,NOT
693,juergenbraunafd, AfD,ullmannmdb, FDP,NOT
694,juergenbraunafd, AfD,schneidercar, SPD,NOT
695,juergenbraunafd, AfD,schneidercar, SPD,NOT
696,juergenbraunafd, AfD,schneidercar, SPD,NOT
697,juergenbraunafd, AfD,berndbaumannafd, AfD,NOT
698,juergenbraunafd, AfD,derya_tn, SPD,NOT
699,juergenbraunafd, AfD,dr_rainer_kraft, AfD,NOT
700,juergenbraunafd, AfD,dr_rainer_kraft, AfD,NOT
701,juergenbraunafd, AfD,dr_rainer_kraft, AfD,NOT
702,juergenbraunafd, AfD,bstrasser, FDP,HOF
703,juergenbraunafd, AfD,bstrasser, FDP,NOT
704,juergenbraunafd, AfD,sandra_weeser, FDP,NOT
705,juergenbraunafd, AfD,karambadiaby, SPD,NOT
706,juergenbraunafd, AfD,karambadiaby, SPD,NOT
707,juergenbraunafd, AfD,nouripour, Bündnis 90/Die Grünen,NOT
708,juergenbraunafd, AfD,koehler_fdp, FDP,NOT
709,juergenbraunafd, AfD,koehler_fdp, FDP,NOT
710,th_seitz_afd, AfD,karl_lauterbach, SPD,NOT
711,th_seitz_afd, AfD,karl_lauterbach, SPD,NOT
712,th_seitz_afd, AfD,karl_lauterbach, SPD,NOT
713,th_seitz_afd, AfD,karl_lauterbach, SPD,NOT
714,th_seitz_afd, AfD,karl_lauterbach, SPD,NOT
715,th_seitz_afd, AfD,karl_lauterbach, SPD,NOT
716,th_seitz_afd, AfD,karl_lauterbach, SPD,NOT
717,th_seitz_afd, AfD,stbrandner, AfD,NOT
718,th_seitz_afd, AfD,stbrandner, AfD,NOT
719,th_seitz_afd, AfD,c_lindner, FDP,NOT
720,th_seitz_afd, AfD,_friedrichmerz, CDU/CSU,HOF
721,th_seitz_afd, AfD,_friedrichmerz, CDU/CSU,NOT
722,th_seitz_afd, AfD,marcobuschmann, FDP,NOT
723,th_seitz_afd, AfD,marcobuschmann, FDP,NOT
724,th_seitz_afd, AfD,marcobuschmann, FDP,HOF
725,th_seitz_afd, AfD,marcobuschmann, FDP,NOT
726,th_seitz_afd, AfD,olafscholz, SPD,HOF
727,th_seitz_afd, AfD,olafscholz, SPD,HOF
728,th_seitz_afd, AfD,th_seitz_afd, AfD,NOT
729,th_seitz_afd, AfD,goeringeckardt, Bündnis 90/Die Grünen,NOT
730,th_seitz_afd, AfD,goeringeckardt, Bündnis 90/Die Grünen,NOT
731,th_seitz_afd, AfD,goeringeckardt, Bündnis 90/Die Grünen,NOT
732,th_seitz_afd, AfD,katjamast, SPD,NOT
733,th_seitz_afd, AfD,emiliafester, Bündnis 90/Die Grünen,NOT
734,th_seitz_afd, AfD,emiliafester, Bündnis 90/Die Grünen,NOT
735,th_seitz_afd, AfD,ralf_stegner, SPD,NOT
736,th_seitz_afd, AfD,kristine_lutke, FDP,NOT
737,th_seitz_afd, AfD,kristine_lutke, FDP,NOT
738,th_seitz_afd, AfD,kristine_lutke, FDP,NOT
739,th_seitz_afd, AfD,ricarda_lang, Bündnis 90/Die Grünen,NOT
740,th_seitz_afd, AfD,petrapaumahe, Die Linke,NOT
741,afdprotschka, AfD,karl_lauterbach, SPD,NOT
742,afdprotschka, AfD,karl_lauterbach, SPD,NOT
743,afdprotschka, AfD,karl_lauterbach, SPD,NOT
744,afdprotschka, AfD,karl_lauterbach, SPD,NOT
745,afdprotschka, AfD,karl_lauterbach, SPD,NOT
746,afdprotschka, AfD,karl_lauterbach, SPD,NOT
747,afdprotschka, AfD,karl_lauterbach, SPD,NOT
748,afdprotschka, AfD,karl_lauterbach, SPD,NOT
749,afdprotschka, AfD,karl_lauterbach, SPD,HOF
750,afdprotschka, AfD,karl_lauterbach, SPD,NOT
751,afdprotschka, AfD,karl_lauterbach, SPD,NOT
752,afdprotschka, AfD,karl_lauterbach, SPD,NOT
753,afdprotschka, AfD,karl_lauterbach, SPD,NOT
754,afdprotschka, AfD,karl_lauterbach, SPD,NOT
755,afdprotschka, AfD,karl_lauterbach, SPD,NOT
756,afdprotschka, AfD,karl_lauterbach, SPD,NOT
757,afdprotschka, AfD,karl_lauterbach, SPD,NOT
758,afdprotschka, AfD,karl_lauterbach, SPD,NOT
759,afdprotschka, AfD,karl_lauterbach, SPD,NOT
760,afdprotschka, AfD,karl_lauterbach, SPD,NOT
761,afdprotschka, AfD,karl_lauterbach, SPD,NOT
762,afdprotschka, AfD,karl_lauterbach, SPD,HOF
763,afdprotschka, AfD,karl_lauterbach, SPD,HOF
764,afdprotschka, AfD,karl_lauterbach, SPD,NOT
765,afdprotschka, AfD,karl_lauterbach, SPD,NOT
766,afdprotschka, AfD,karl_lauterbach, SPD,NOT
767,afdprotschka, AfD,karl_lauterbach, SPD,NOT
768,afdprotschka, AfD,karl_lauterbach, SPD,NOT
769,afdprotschka, AfD,karl_lauterbach, SPD,NOT
770,afdprotschka, AfD,karl_lauterbach, SPD,NOT
771,afdprotschka, AfD,karl_lauterbach, SPD,NOT
772,afdprotschka, AfD,karl_lauterbach, SPD,NOT
773,afdprotschka, AfD,m_reichardt_afd, AfD,NOT
774,afdprotschka, AfD,mastrackzi, FDP,NOT
775,afdprotschka, AfD,mastrackzi, FDP,HOF
776,afdprotschka, AfD,mastrackzi, FDP,NOT
777,afdprotschka, AfD,mastrackzi, FDP,NOT
778,afdprotschka, AfD,gtzfrmming, AfD,NOT
779,afdprotschka, AfD,dirkspaniel, AfD,NOT
780,afdprotschka, AfD,steffilemke, Bündnis 90/Die Grünen,NOT
781,afdprotschka, AfD,steffilemke, Bündnis 90/Die Grünen,NOT
782,afdprotschka, AfD,steffilemke, Bündnis 90/Die Grünen,NOT
783,afdprotschka, AfD,stbrandner, AfD,NOT
784,afdprotschka, AfD,stbrandner, AfD,NOT
785,afdprotschka, AfD,stbrandner, AfD,NOT
786,afdprotschka, AfD,stbrandner, AfD,NOT
787,afdprotschka, AfD,stbrandner, AfD,NOT
788,afdprotschka, AfD,stbrandner, AfD,NOT
789,afdprotschka, AfD,stbrandner, AfD,NOT
790,afdprotschka, AfD,stbrandner, AfD,HOF
791,afdprotschka, AfD,joanacotar, fraktionslos,NOT
792,afdprotschka, AfD,joanacotar, fraktionslos,NOT
793,afdprotschka, AfD,c_lindner, FDP,NOT
794,afdprotschka, AfD,c_lindner, FDP,NOT
795,afdprotschka, AfD,c_lindner, FDP,NOT
796,afdprotschka, AfD,c_lindner, FDP,NOT
797,afdprotschka, AfD,c_lindner, FDP,NOT
798,afdprotschka, AfD,c_lindner, FDP,NOT
799,afdprotschka, AfD,c_lindner, FDP,NOT
800,afdprotschka, AfD,c_lindner, FDP,NOT
801,afdprotschka, AfD,c_lindner, FDP,NOT
802,afdprotschka, AfD,c_lindner, FDP,NOT
803,afdprotschka, AfD,c_lindner, FDP,NOT
804,afdprotschka, AfD,c_lindner, FDP,NOT
805,afdprotschka, AfD,c_lindner, FDP,NOT
806,afdprotschka, AfD,c_lindner, FDP,NOT
807,afdprotschka, AfD,c_lindner, FDP,NOT
808,afdprotschka, AfD,c_lindner, FDP,NOT
809,afdprotschka, AfD,c_lindner, FDP,NOT
810,afdprotschka, AfD,c_lindner, FDP,NOT
811,afdprotschka, AfD,c_lindner, FDP,NOT
812,afdprotschka, AfD,c_lindner, FDP,NOT
813,afdprotschka, AfD,c_lindner, FDP,NOT
814,afdprotschka, AfD,s_muenzenmaier, AfD,NOT
815,afdprotschka, AfD,alice_weidel, AfD,NOT
816,afdprotschka, AfD,alice_weidel, AfD,NOT
817,afdprotschka, AfD,tino_chrupalla, AfD,NOT
818,afdprotschka, AfD,_friedrichmerz, CDU/CSU,NOT
819,afdprotschka, AfD,_friedrichmerz, CDU/CSU,NOT
820,afdprotschka, AfD,_friedrichmerz, CDU/CSU,HOF
821,afdprotschka, AfD,_friedrichmerz, CDU/CSU,HOF
822,afdprotschka, AfD,dietmarbartsch, Die Linke,NOT
823,afdprotschka, AfD,marcobuschmann, FDP,NOT
824,afdprotschka, AfD,marcobuschmann, FDP,NOT
825,afdprotschka, AfD,marcobuschmann, FDP,NOT
826,afdprotschka, AfD,marcobuschmann, FDP,NOT
827,afdprotschka, AfD,marcobuschmann, FDP,NOT
828,afdprotschka, AfD,marcobuschmann, FDP,NOT
829,afdprotschka, AfD,marcobuschmann, FDP,NOT
830,afdprotschka, AfD,marcobuschmann, FDP,NOT
831,afdprotschka, AfD,marcobuschmann, FDP,HOF
832,afdprotschka, AfD,beatrix_vstorch, AfD,NOT
833,afdprotschka, AfD,petrbystronafd, AfD,NOT
834,afdprotschka, AfD,olafscholz, SPD,NOT
835,afdprotschka, AfD,olafscholz, SPD,NOT
836,afdprotschka, AfD,olafscholz, SPD,NOT
837,afdprotschka, AfD,olafscholz, SPD,NOT
838,afdprotschka, AfD,olafscholz, SPD,NOT
839,afdprotschka, AfD,olafscholz, SPD,NOT
840,afdprotschka, AfD,olafscholz, SPD,NOT
841,afdprotschka, AfD,olafscholz, SPD,NOT
842,afdprotschka, AfD,olafscholz, SPD,NOT
843,afdprotschka, AfD,jensspahn, CDU/CSU,NOT
844,afdprotschka, AfD,jensspahn, CDU/CSU,NOT
845,afdprotschka, AfD,jensspahn, CDU/CSU,NOT
846,afdprotschka, AfD,jensspahn, CDU/CSU,NOT
847,afdprotschka, AfD,jensspahn, CDU/CSU,NOT
848,afdprotschka, AfD,jensspahn, CDU/CSU,NOT
849,afdprotschka, AfD,jensspahn, CDU/CSU,NOT
850,afdprotschka, AfD,jensspahn, CDU/CSU,NOT
851,afdprotschka, AfD,jensspahn, CDU/CSU,NOT
852,afdprotschka, AfD,jensspahn, CDU/CSU,HOF
853,afdprotschka, AfD,jensspahn, CDU/CSU,NOT
854,afdprotschka, AfD,jensspahn, CDU/CSU,NOT
855,afdprotschka, AfD,peterboehringer, AfD,NOT
856,afdprotschka, AfD,peterboehringer, AfD,NOT
857,afdprotschka, AfD,chrwirthmdb, AfD,NOT
858,afdprotschka, AfD,maltekaufmann, AfD,NOT
859,afdprotschka, AfD,goeringeckardt, Bündnis 90/Die Grünen,NOT
860,afdprotschka, AfD,goeringeckardt, Bündnis 90/Die Grünen,NOT
861,afdprotschka, AfD,goeringeckardt, Bündnis 90/Die Grünen,NOT
862,afdprotschka, AfD,goeringeckardt, Bündnis 90/Die Grünen,NOT
863,afdprotschka, AfD,goeringeckardt, Bündnis 90/Die Grünen,NOT
864,afdprotschka, AfD,katjamast, SPD,NOT
865,afdprotschka, AfD,katjamast, SPD,HOF
866,afdprotschka, AfD,ralf_stegner, SPD,NOT
867,afdprotschka, AfD,ralf_stegner, SPD,NOT
868,afdprotschka, AfD,ralf_stegner, SPD,NOT
869,afdprotschka, AfD,ralf_stegner, SPD,NOT
870,afdprotschka, AfD,ralf_stegner, SPD,NOT
871,afdprotschka, AfD,ralf_stegner, SPD,NOT
872,afdprotschka, AfD,ralf_stegner, SPD,NOT
873,afdprotschka, AfD,ralf_stegner, SPD,NOT
874,afdprotschka, AfD,ralf_stegner, SPD,NOT
875,afdprotschka, AfD,ralf_stegner, SPD,NOT
876,afdprotschka, AfD,ralf_stegner, SPD,HOF
877,afdprotschka, AfD,ralf_stegner, SPD,NOT
878,afdprotschka, AfD,ralf_stegner, SPD,NOT
879,afdprotschka, AfD,ralf_stegner, SPD,NOT
880,afdprotschka, AfD,ralf_stegner, SPD,NOT
881,afdprotschka, AfD,ralf_stegner, SPD,NOT
882,afdprotschka, AfD,ralf_stegner, SPD,NOT
883,afdprotschka, AfD,ralf_stegner, SPD,NOT
884,afdprotschka, AfD,ralf_stegner, SPD,NOT
885,afdprotschka, AfD,ralf_stegner, SPD,HOF
886,afdprotschka, AfD,ralf_stegner, SPD,HOF
887,afdprotschka, AfD,ralf_stegner, SPD,NOT
888,afdprotschka, AfD,ralf_stegner, SPD,HOF
889,afdprotschka, AfD,ralf_stegner, SPD,NOT
890,afdprotschka, AfD,hahnflo, CDU/CSU,NOT
891,afdprotschka, AfD,schneider_afd, AfD,NOT
892,afdprotschka, AfD,n_roettgen, CDU/CSU,NOT
893,afdprotschka, AfD,heikomaas, SPD,NOT
894,afdprotschka, AfD,heikomaas, SPD,NOT
895,afdprotschka, AfD,gottfriedcurio, AfD,NOT
896,afdprotschka, AfD,gottfriedcurio, AfD,NOT
897,afdprotschka, AfD,helgelindh, SPD,NOT
898,afdprotschka, AfD,helgelindh, SPD,NOT
899,afdprotschka, AfD,juliakloeckner, CDU/CSU,NOT
900,afdprotschka, AfD,juliakloeckner, CDU/CSU,NOT
901,afdprotschka, AfD,juliakloeckner, CDU/CSU,NOT
902,afdprotschka, AfD,juliakloeckner, CDU/CSU,NOT
903,afdprotschka, AfD,juliakloeckner, CDU/CSU,NOT
904,afdprotschka, AfD,juliakloeckner, CDU/CSU,NOT
905,afdprotschka, AfD,juliakloeckner, CDU/CSU,NOT
906,afdprotschka, AfD,juliakloeckner, CDU/CSU,HOF
